trace_id,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,f1_cold_start,f2_cold_start
a35c2230e555b3ab7acd7f3fd0b53a4a,2022-01-06 23:49:07.454000,2022-01-06 23:49:07.489000,2022-01-06 23:49:08.046000,2022-01-06 23:49:08.055000,2022-01-06 23:49:08.057000,2022-01-06 23:49:08.084402,2022-01-06 23:49:08.578000,2022-01-06 23:49:08.580000,2022-01-06 23:49:08.585000,2022-01-06 23:49:08.620223,2022-01-06 23:49:08.670000,2022-01-06 23:49:08.671000,2022-01-06 23:49:08.681022,0,0
83fed74f8d1748ea8220154ac1c4a52b,2022-01-06 23:49:17.432000,2022-01-06 23:49:17.451000,2022-01-06 23:49:18.036000,2022-01-06 23:49:18.044000,2022-01-06 23:49:18.047000,2022-01-06 23:49:18.070323,2022-01-06 23:49:18.565000,2022-01-06 23:49:18.567000,2022-01-06 23:49:18.572000,2022-01-06 23:49:18.578970,2022-01-06 23:49:18.630000,2022-01-06 23:49:18.631000,2022-01-06 23:49:18.640084,0,0
5dfae38074253ae9e13e28e72f1a7484,2022-01-06 23:49:27.425000,2022-01-06 23:49:27.444000,2022-01-06 23:49:28.034000,2022-01-06 23:49:28.039000,2022-01-06 23:49:28.041000,2022-01-06 23:49:28.056189,2022-01-06 23:49:28.499000,2022-01-06 23:49:28.501000,2022-01-06 23:49:28.506000,2022-01-06 23:49:28.513925,2022-01-06 23:49:28.555000,2022-01-06 23:49:28.556000,2022-01-06 23:49:28.565835,0,0
64febcd9e1413298122fb3eeb2f74f87,2022-01-06 23:49:37.421000,2022-01-06 23:49:37.436000,2022-01-06 23:49:38.028000,2022-01-06 23:49:38.033000,2022-01-06 23:49:38.035000,2022-01-06 23:49:38.052698,2022-01-06 23:49:38.544000,2022-01-06 23:49:38.547000,2022-01-06 23:49:38.553000,2022-01-06 23:49:38.560707,2022-01-06 23:49:38.606000,2022-01-06 23:49:38.608000,2022-01-06 23:49:38.617397,0,0
2a6ca3fcab052363094399eb7e3db620,2022-01-06 23:49:47.452000,2022-01-06 23:49:47.484000,2022-01-06 23:49:48.033000,2022-01-06 23:49:48.039000,2022-01-06 23:49:48.041000,2022-01-06 23:49:48.057819,2022-01-06 23:49:48.560000,2022-01-06 23:49:48.563000,2022-01-06 23:49:48.568000,2022-01-06 23:49:48.574070,2022-01-06 23:49:48.615000,2022-01-06 23:49:48.616000,2022-01-06 23:49:48.640560,0,0
721adaf88fd3e69a974b510f29f60749,2022-01-06 23:49:57.420000,2022-01-06 23:49:57.440000,2022-01-06 23:49:58.076000,2022-01-06 23:49:58.082000,2022-01-06 23:49:58.084000,2022-01-06 23:49:58.100231,2022-01-06 23:49:58.596000,2022-01-06 23:49:58.598000,2022-01-06 23:49:58.607000,2022-01-06 23:49:58.616067,2022-01-06 23:49:58.663000,2022-01-06 23:49:58.664000,2022-01-06 23:49:58.673612,0,0
e502ac41f33f450b9d4251f1c0ade007,2022-01-06 23:50:07.384000,2022-01-06 23:50:07.394000,2022-01-06 23:50:07.978000,2022-01-06 23:50:07.984000,2022-01-06 23:50:07.985000,2022-01-06 23:50:07.997597,2022-01-06 23:50:08.440000,2022-01-06 23:50:08.442000,2022-01-06 23:50:08.448000,2022-01-06 23:50:08.455481,2022-01-06 23:50:08.497000,2022-01-06 23:50:08.498000,2022-01-06 23:50:08.509159,0,0
f3923bcbbffe0409f9936a55ad2422c1,2022-01-06 23:50:17.354000,2022-01-06 23:50:17.374000,2022-01-06 23:50:17.959000,2022-01-06 23:50:17.965000,2022-01-06 23:50:17.966000,2022-01-06 23:50:17.980291,2022-01-06 23:50:18.473000,2022-01-06 23:50:18.475000,2022-01-06 23:50:18.480000,2022-01-06 23:50:18.487218,2022-01-06 23:50:18.527000,2022-01-06 23:50:18.529000,2022-01-06 23:50:18.537943,0,0
221fa5c80e2e674be96e4d25ef8a40e2,2022-01-06 23:50:27.357000,2022-01-06 23:50:27.397000,2022-01-06 23:50:27.865000,2022-01-06 23:50:27.870000,2022-01-06 23:50:27.871000,2022-01-06 23:50:27.885323,2022-01-06 23:50:28.349000,2022-01-06 23:50:28.351000,2022-01-06 23:50:28.357000,2022-01-06 23:50:28.364514,2022-01-06 23:50:28.405000,2022-01-06 23:50:28.406000,2022-01-06 23:50:28.430544,0,0
fb068c7ebb0c4b568d4b6f800ea3bd17,2022-01-06 23:50:37.356000,2022-01-06 23:50:37.375000,2022-01-06 23:50:38.017000,2022-01-06 23:50:38.025000,2022-01-06 23:50:38.025000,2022-01-06 23:50:38.040662,2022-01-06 23:50:38.563000,2022-01-06 23:50:38.565000,2022-01-06 23:50:38.573000,2022-01-06 23:50:38.580649,2022-01-06 23:50:38.624000,2022-01-06 23:50:38.625000,2022-01-06 23:50:38.667223,0,0
726e33cf39a46a7a186d7ff80cceadb2,2022-01-06 23:50:47.332000,2022-01-06 23:50:47.348000,2022-01-06 23:50:47.937000,2022-01-06 23:50:47.943000,2022-01-06 23:50:47.944000,2022-01-06 23:50:47.962032,2022-01-06 23:50:48.402000,2022-01-06 23:50:48.405000,2022-01-06 23:50:48.409000,2022-01-06 23:50:48.416310,2022-01-06 23:50:48.455000,2022-01-06 23:50:48.456000,2022-01-06 23:50:48.463599,0,0
2d8c94545825fac53a4132f7f156a6eb,2022-01-06 23:50:57.771000,2022-01-06 23:50:57.789000,2022-01-06 23:50:57.926000,2022-01-06 23:50:57.935000,2022-01-06 23:50:57.936000,2022-01-06 23:50:57.952931,2022-01-06 23:50:58.451000,2022-01-06 23:50:58.453000,2022-01-06 23:50:58.459000,2022-01-06 23:50:58.467607,2022-01-06 23:50:58.506000,2022-01-06 23:50:58.507000,2022-01-06 23:50:58.516571,0,0
d274446efaad0d073ceec75ff38dbd7d,2022-01-06 23:51:07.320000,2022-01-06 23:51:07.361000,2022-01-06 23:51:07.933000,2022-01-06 23:51:07.940000,2022-01-06 23:51:07.941000,2022-01-06 23:51:07.970055,2022-01-06 23:51:08.463000,2022-01-06 23:51:08.466000,2022-01-06 23:51:08.470000,2022-01-06 23:51:08.477035,2022-01-06 23:51:08.514000,2022-01-06 23:51:08.515000,2022-01-06 23:51:08.539353,0,0
3a6518b5b41aeebd7025c93f848e950b,2022-01-06 23:51:17.411000,2022-01-06 23:51:17.429000,2022-01-06 23:51:17.899000,2022-01-06 23:51:17.904000,2022-01-06 23:51:17.905000,2022-01-06 23:51:17.920263,2022-01-06 23:51:18.379000,2022-01-06 23:51:18.381000,2022-01-06 23:51:18.388000,2022-01-06 23:51:18.395882,2022-01-06 23:51:18.440000,2022-01-06 23:51:18.441000,2022-01-06 23:51:18.449983,0,0
ca5ba6c574b028ba114c7c8bb562f3ce,2022-01-06 23:51:27.311000,2022-01-06 23:51:27.328000,2022-01-06 23:51:27.959000,2022-01-06 23:51:27.966000,2022-01-06 23:51:27.967000,2022-01-06 23:51:27.984018,2022-01-06 23:51:28.449000,2022-01-06 23:51:28.451000,2022-01-06 23:51:28.456000,2022-01-06 23:51:28.462228,2022-01-06 23:51:28.504000,2022-01-06 23:51:28.505000,2022-01-06 23:51:28.513242,0,0
037e475ea1a318d23dd4814f550e70e3,2022-01-06 23:51:37.267000,2022-01-06 23:51:37.279000,2022-01-06 23:51:37.879000,2022-01-06 23:51:37.885000,2022-01-06 23:51:37.886000,2022-01-06 23:51:37.900069,2022-01-06 23:51:38.399000,2022-01-06 23:51:38.401000,2022-01-06 23:51:38.408000,2022-01-06 23:51:38.422190,2022-01-06 23:51:38.466000,2022-01-06 23:51:38.467000,2022-01-06 23:51:38.477739,0,0
6e88747759b625f174d24b2b146f1d67,2022-01-06 23:51:47.265000,2022-01-06 23:51:47.305000,2022-01-06 23:51:47.859000,2022-01-06 23:51:47.865000,2022-01-06 23:51:47.866000,2022-01-06 23:51:47.885570,2022-01-06 23:51:48.412000,2022-01-06 23:51:48.415000,2022-01-06 23:51:48.421000,2022-01-06 23:51:48.427885,2022-01-06 23:51:48.465000,2022-01-06 23:51:48.465000,2022-01-06 23:51:48.473787,0,0
0b222dcaba2f75cff814761a03fec912,2022-01-06 23:51:57.252000,2022-01-06 23:51:57.264000,2022-01-06 23:51:57.855000,2022-01-06 23:51:57.866000,2022-01-06 23:51:57.868000,2022-01-06 23:51:57.924240,2022-01-06 23:51:58.437000,2022-01-06 23:51:58.439000,2022-01-06 23:51:58.445000,2022-01-06 23:51:58.451916,2022-01-06 23:51:58.498000,2022-01-06 23:51:58.499000,2022-01-06 23:51:58.550050,0,0
78d51f7ec3500791b7a0fabc45eb465b,2022-01-06 23:52:07.240000,2022-01-06 23:52:07.268000,2022-01-06 23:52:07.921000,2022-01-06 23:52:07.928000,2022-01-06 23:52:07.929000,2022-01-06 23:52:07.945046,2022-01-06 23:52:08.418000,2022-01-06 23:52:08.420000,2022-01-06 23:52:08.426000,2022-01-06 23:52:08.432504,2022-01-06 23:52:08.475000,2022-01-06 23:52:08.476000,2022-01-06 23:52:08.486421,0,0
b2f9b304bd0d480690b58446a197d104,2022-01-06 23:52:17.219000,2022-01-06 23:52:17.227000,2022-01-06 23:52:17.811000,2022-01-06 23:52:17.818000,2022-01-06 23:52:17.821000,2022-01-06 23:52:17.834594,2022-01-06 23:52:18.320000,2022-01-06 23:52:18.322000,2022-01-06 23:52:18.327000,2022-01-06 23:52:18.333640,2022-01-06 23:52:18.373000,2022-01-06 23:52:18.375000,2022-01-06 23:52:18.383203,0,0
3939bea964bbc39a0a1077d7fe623ea9,2022-01-06 23:52:27.231000,2022-01-06 23:52:27.265000,2022-01-06 23:52:27.931000,2022-01-06 23:52:27.936000,2022-01-06 23:52:27.937000,2022-01-06 23:52:27.950711,2022-01-06 23:52:28.460000,2022-01-06 23:52:28.462000,2022-01-06 23:52:28.467000,2022-01-06 23:52:28.474036,2022-01-06 23:52:28.512000,2022-01-06 23:52:28.513000,2022-01-06 23:52:28.522063,0,0
a8618a215c158a7ed5a8117f6aa45288,2022-01-06 23:52:37.206000,2022-01-06 23:52:37.216000,2022-01-06 23:52:37.811000,2022-01-06 23:52:37.821000,2022-01-06 23:52:37.822000,2022-01-06 23:52:37.838526,2022-01-06 23:52:38.312000,2022-01-06 23:52:38.314000,2022-01-06 23:52:38.332000,2022-01-06 23:52:38.339796,2022-01-06 23:52:38.378000,2022-01-06 23:52:38.379000,2022-01-06 23:52:38.419828,0,0
0c7fd7cab42321a84174df37af00b21f,2022-01-06 23:52:47.179000,2022-01-06 23:52:47.199000,2022-01-06 23:52:47.887000,2022-01-06 23:52:47.896000,2022-01-06 23:52:47.897000,2022-01-06 23:52:47.940658,2022-01-06 23:52:48.476000,2022-01-06 23:52:48.479000,2022-01-06 23:52:48.484000,2022-01-06 23:52:48.490426,2022-01-06 23:52:48.528000,2022-01-06 23:52:48.529000,2022-01-06 23:52:48.552886,0,0
c50ac3856d0bfc481c6eb2597871abd3,2022-01-06 23:52:57.210000,2022-01-06 23:52:57.226000,2022-01-06 23:52:57.874000,2022-01-06 23:52:57.887000,2022-01-06 23:52:57.888000,2022-01-06 23:52:57.902926,2022-01-06 23:52:58.389000,2022-01-06 23:52:58.391000,2022-01-06 23:52:58.397000,2022-01-06 23:52:58.403348,2022-01-06 23:52:58.443000,2022-01-06 23:52:58.443000,2022-01-06 23:52:58.462150,0,0
4ac0c29220748ecbe4383de3c0064150,2022-01-06 23:53:07.166000,2022-01-06 23:53:07.224000,2022-01-06 23:53:07.955000,2022-01-06 23:53:07.961000,2022-01-06 23:53:07.962000,2022-01-06 23:53:07.997529,2022-01-06 23:53:08.532000,2022-01-06 23:53:08.533000,2022-01-06 23:53:08.538000,2022-01-06 23:53:08.544813,2022-01-06 23:53:08.588000,2022-01-06 23:53:08.589000,2022-01-06 23:53:08.598504,0,0
544bad245cf5e09e528ba20290298417,2022-01-06 23:53:17.141000,2022-01-06 23:53:17.164000,2022-01-06 23:53:17.761000,2022-01-06 23:53:17.768000,2022-01-06 23:53:17.769000,2022-01-06 23:53:17.784436,2022-01-06 23:53:18.279000,2022-01-06 23:53:18.281000,2022-01-06 23:53:18.287000,2022-01-06 23:53:18.294727,2022-01-06 23:53:18.349000,2022-01-06 23:53:18.350000,2022-01-06 23:53:18.360605,0,0
f7c63ce5b16d118d2b6a46209e17b5dc,2022-01-06 23:53:27.150000,2022-01-06 23:53:27.158000,2022-01-06 23:53:27.716000,2022-01-06 23:53:27.722000,2022-01-06 23:53:27.723000,2022-01-06 23:53:27.738302,2022-01-06 23:53:28.309000,2022-01-06 23:53:28.311000,2022-01-06 23:53:28.317000,2022-01-06 23:53:28.324374,2022-01-06 23:53:28.374000,2022-01-06 23:53:28.375000,2022-01-06 23:53:28.384020,0,0
df48933198fcdb11062d7f1f6bc3179c,2022-01-06 23:53:37.208000,2022-01-06 23:53:37.222000,2022-01-06 23:53:37.757000,2022-01-06 23:53:37.762000,2022-01-06 23:53:37.763000,2022-01-06 23:53:37.779898,2022-01-06 23:53:38.232000,2022-01-06 23:53:38.236000,2022-01-06 23:53:38.241000,2022-01-06 23:53:38.248597,2022-01-06 23:53:38.287000,2022-01-06 23:53:38.288000,2022-01-06 23:53:38.297648,0,0
3d5022a10989c35dbf9ed7aed0cfc393,2022-01-06 23:53:47.117000,2022-01-06 23:53:47.158000,2022-01-06 23:53:47.817000,2022-01-06 23:53:47.823000,2022-01-06 23:53:47.824000,2022-01-06 23:53:47.837304,2022-01-06 23:53:48.277000,2022-01-06 23:53:48.279000,2022-01-06 23:53:48.283000,2022-01-06 23:53:48.289754,2022-01-06 23:53:48.337000,2022-01-06 23:53:48.338000,2022-01-06 23:53:48.345673,0,0
a18bfb655724d35b25508a3a2d3abc01,2022-01-06 23:53:57.136000,2022-01-06 23:53:57.155000,2022-01-06 23:53:57.808000,2022-01-06 23:53:57.817000,2022-01-06 23:53:57.818000,2022-01-06 23:53:57.982397,2022-01-06 23:53:58.419000,2022-01-06 23:53:58.421000,2022-01-06 23:53:58.425000,2022-01-06 23:53:58.432397,2022-01-06 23:53:58.475000,2022-01-06 23:53:58.476000,2022-01-06 23:53:58.483299,0,0
4172cd85e0f730e164b49999f39bdeae,2022-01-06 23:54:07.093000,2022-01-06 23:54:07.105000,2022-01-06 23:54:07.648000,2022-01-06 23:54:07.654000,2022-01-06 23:54:07.655000,2022-01-06 23:54:07.670936,2022-01-06 23:54:08.140000,2022-01-06 23:54:08.142000,2022-01-06 23:54:08.149000,2022-01-06 23:54:08.156851,2022-01-06 23:54:08.195000,2022-01-06 23:54:08.196000,2022-01-06 23:54:08.238452,0,0
4e59b8cbbc470348519e8650fd01c4b9,2022-01-06 23:54:17.081000,2022-01-06 23:54:17.095000,2022-01-06 23:54:17.608000,2022-01-06 23:54:17.614000,2022-01-06 23:54:17.615000,2022-01-06 23:54:17.630642,2022-01-06 23:54:18.136000,2022-01-06 23:54:18.138000,2022-01-06 23:54:18.145000,2022-01-06 23:54:18.152674,2022-01-06 23:54:18.192000,2022-01-06 23:54:18.193000,2022-01-06 23:54:18.201419,0,0
01f6eeb8b028173d00732ed1bf78a6b3,2022-01-06 23:54:27.081000,2022-01-06 23:54:27.132000,2022-01-06 23:54:27.674000,2022-01-06 23:54:27.681000,2022-01-06 23:54:27.682000,2022-01-06 23:54:27.699822,2022-01-06 23:54:28.268000,2022-01-06 23:54:28.270000,2022-01-06 23:54:28.275000,2022-01-06 23:54:28.282633,2022-01-06 23:54:28.320000,2022-01-06 23:54:28.321000,2022-01-06 23:54:28.328907,0,0
879120df099248a7f82a4be5a78c9354,2022-01-06 23:54:37.072000,2022-01-06 23:54:37.079000,2022-01-06 23:54:37.675000,2022-01-06 23:54:37.681000,2022-01-06 23:54:37.682000,2022-01-06 23:54:37.700019,2022-01-06 23:54:38.223000,2022-01-06 23:54:38.225000,2022-01-06 23:54:38.232000,2022-01-06 23:54:38.243646,2022-01-06 23:54:38.285000,2022-01-06 23:54:38.286000,2022-01-06 23:54:38.305808,0,0
b147ea45ff5c4dd78a9ec3301c4d0ae7,2022-01-06 23:54:47.043000,2022-01-06 23:54:47.068000,2022-01-06 23:54:47.656000,2022-01-06 23:54:47.666000,2022-01-06 23:54:47.668000,2022-01-06 23:54:47.684423,2022-01-06 23:54:48.086000,2022-01-06 23:54:48.088000,2022-01-06 23:54:48.092000,2022-01-06 23:54:48.101398,2022-01-06 23:54:48.143000,2022-01-06 23:54:48.144000,2022-01-06 23:54:48.153194,0,0
d4af6e92715116830f5235d37a7b8c69,2022-01-06 23:54:57.047000,2022-01-06 23:54:57.057000,2022-01-06 23:54:57.598000,2022-01-06 23:54:57.605000,2022-01-06 23:54:57.606000,2022-01-06 23:54:57.623643,2022-01-06 23:54:58.028000,2022-01-06 23:54:58.030000,2022-01-06 23:54:58.035000,2022-01-06 23:54:58.041863,2022-01-06 23:54:58.091000,2022-01-06 23:54:58.092000,2022-01-06 23:54:58.117681,0,0
471466e95e6e64f9b6ae3df11aa94d40,2022-01-06 23:55:07.035000,2022-01-06 23:55:07.075000,2022-01-06 23:55:07.640000,2022-01-06 23:55:07.646000,2022-01-06 23:55:07.647000,2022-01-06 23:55:07.683885,2022-01-06 23:55:08.125000,2022-01-06 23:55:08.127000,2022-01-06 23:55:08.131000,2022-01-06 23:55:08.138764,2022-01-06 23:55:08.176000,2022-01-06 23:55:08.177000,2022-01-06 23:55:08.186619,0,0
88ef0045682ffb8998a21d1dd79d75c5,2022-01-06 23:55:17.022000,2022-01-06 23:55:17.033000,2022-01-06 23:55:17.635000,2022-01-06 23:55:17.640000,2022-01-06 23:55:17.641000,2022-01-06 23:55:17.659089,2022-01-06 23:55:18.373000,2022-01-06 23:55:18.375000,2022-01-06 23:55:18.380000,2022-01-06 23:55:18.387149,2022-01-06 23:55:18.432000,2022-01-06 23:55:18.433000,2022-01-06 23:55:18.459411,0,0
4ec88ad2386e1886846448e4dd739a2d,2022-01-06 23:55:27.025000,2022-01-06 23:55:27.044000,2022-01-06 23:55:27.646000,2022-01-06 23:55:27.653000,2022-01-06 23:55:27.654000,2022-01-06 23:55:27.668329,2022-01-06 23:55:28.121000,2022-01-06 23:55:28.125000,2022-01-06 23:55:28.130000,2022-01-06 23:55:28.139337,2022-01-06 23:55:28.185000,2022-01-06 23:55:28.186000,2022-01-06 23:55:28.198199,0,0
7afff072b4e035c23b7eb7b3ecf38636,2022-01-06 23:55:36.995000,2022-01-06 23:55:37.017000,2022-01-06 23:55:37.609000,2022-01-06 23:55:37.617000,2022-01-06 23:55:37.618000,2022-01-06 23:55:37.633780,2022-01-06 23:55:38.110000,2022-01-06 23:55:38.112000,2022-01-06 23:55:38.136000,2022-01-06 23:55:38.144063,2022-01-06 23:55:38.188000,2022-01-06 23:55:38.189000,2022-01-06 23:55:38.197365,0,0
5d53f711f4ddd61db9dec59127813cb9,2022-01-06 23:55:47.011000,2022-01-06 23:55:47.060000,2022-01-06 23:55:47.672000,2022-01-06 23:55:47.683000,2022-01-06 23:55:47.684000,2022-01-06 23:55:47.699876,2022-01-06 23:55:48.205000,2022-01-06 23:55:48.207000,2022-01-06 23:55:48.212000,2022-01-06 23:55:48.219304,2022-01-06 23:55:48.260000,2022-01-06 23:55:48.261000,2022-01-06 23:55:48.271549,0,0
a6b6fb12378553f3f2b0d2ab04745136,2022-01-06 23:55:56.961000,2022-01-06 23:55:56.980000,2022-01-06 23:55:57.570000,2022-01-06 23:55:57.576000,2022-01-06 23:55:57.577000,2022-01-06 23:55:57.592936,2022-01-06 23:55:58.132000,2022-01-06 23:55:58.134000,2022-01-06 23:55:58.139000,2022-01-06 23:55:58.146043,2022-01-06 23:55:58.183000,2022-01-06 23:55:58.184000,2022-01-06 23:55:58.215493,0,0
4bd158bae81d652943cb196a95ef69ec,2022-01-06 23:56:06.993000,2022-01-06 23:56:07.003000,2022-01-06 23:56:07.645000,2022-01-06 23:56:07.655000,2022-01-06 23:56:07.656000,2022-01-06 23:56:07.671681,2022-01-06 23:56:08.181000,2022-01-06 23:56:08.184000,2022-01-06 23:56:08.188000,2022-01-06 23:56:08.194607,2022-01-06 23:56:08.246000,2022-01-06 23:56:08.247000,2022-01-06 23:56:08.258262,0,0
d608a03f5dd5ce471c957a965f338c1c,2022-01-06 23:56:16.964000,2022-01-06 23:56:16.981000,2022-01-06 23:56:17.667000,2022-01-06 23:56:17.676000,2022-01-06 23:56:17.678000,2022-01-06 23:56:17.692556,2022-01-06 23:56:18.195000,2022-01-06 23:56:18.197000,2022-01-06 23:56:18.202000,2022-01-06 23:56:18.208625,2022-01-06 23:56:18.250000,2022-01-06 23:56:18.251000,2022-01-06 23:56:18.258998,0,0
