trace_id,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,f1_cold_start,f2_cold_start
32ef2165b01e5de915aee6ac0dbea501,2022-01-06 16:09:15.109000,2022-01-06 16:09:15.120000,2022-01-06 16:09:15.708000,2022-01-06 16:09:15.712000,2022-01-06 16:09:15.713000,2022-01-06 16:09:15.730844,2022-01-06 16:09:16.234000,2022-01-06 16:09:16.238000,2022-01-06 16:09:16.246000,2022-01-06 16:09:16.254806,2022-01-06 16:09:16.310000,2022-01-06 16:09:16.311000,2022-01-06 16:09:16.325130,0,0
defd920fba512e14bdc8cfd4cee9591e,2022-01-06 16:09:16.143000,2022-01-06 16:09:16.157000,2022-01-06 16:09:16.789000,2022-01-06 16:09:16.794000,2022-01-06 16:09:16.795000,2022-01-06 16:09:16.813311,2022-01-06 16:09:17.293000,2022-01-06 16:09:17.295000,2022-01-06 16:09:17.301000,2022-01-06 16:09:17.309010,2022-01-06 16:09:17.369000,2022-01-06 16:09:17.370000,2022-01-06 16:09:17.379657,0,0
9e796e80b4c42de6f941542ac2a40d53,2022-01-06 16:09:16.237000,2022-01-06 16:09:16.290000,2022-01-06 16:09:16.827000,2022-01-06 16:09:16.843000,2022-01-06 16:09:16.844000,2022-01-06 16:09:16.866764,2022-01-06 16:09:17.269000,2022-01-06 16:09:17.272000,2022-01-06 16:09:17.278000,2022-01-06 16:09:17.290043,2022-01-06 16:09:17.350000,2022-01-06 16:09:17.351000,2022-01-06 16:09:17.362000,0,0
097eb0436d57c5824c916581d566f544,2022-01-06 16:09:16.469000,2022-01-06 16:09:16.496000,2022-01-06 16:09:17.119000,2022-01-06 16:09:17.123000,2022-01-06 16:09:17.124000,2022-01-06 16:09:17.145771,2022-01-06 16:09:17.584000,2022-01-06 16:09:17.588000,2022-01-06 16:09:17.600000,2022-01-06 16:09:17.614830,2022-01-06 16:09:17.698000,2022-01-06 16:09:17.700000,2022-01-06 16:09:17.711219,0,0
8c957d7a974a56c12ea1f4c18f0c78a7,2022-01-06 16:09:16.598000,2022-01-06 16:09:16.643000,2022-01-06 16:09:17.190000,2022-01-06 16:09:17.194000,2022-01-06 16:09:17.195000,2022-01-06 16:09:17.210021,2022-01-06 16:09:17.589000,2022-01-06 16:09:17.591000,2022-01-06 16:09:17.597000,2022-01-06 16:09:17.636395,2022-01-06 16:09:17.678000,2022-01-06 16:09:17.679000,2022-01-06 16:09:17.688545,0,0
fd7df4d06dcf5168401f0fe717787ee8,2022-01-06 16:09:16.781000,2022-01-06 16:09:16.808000,2022-01-06 16:09:17.391000,2022-01-06 16:09:17.395000,2022-01-06 16:09:17.396000,2022-01-06 16:09:17.412714,2022-01-06 16:09:17.590000,2022-01-06 16:09:17.592000,2022-01-06 16:09:17.598000,2022-01-06 16:09:17.608635,2022-01-06 16:09:17.659000,2022-01-06 16:09:17.660000,2022-01-06 16:09:17.672595,0,0
aaf9d7ad08a68fcdc1870bf6592793c0,2022-01-06 16:09:16.906000,2022-01-06 16:09:16.928000,2022-01-06 16:09:17.469000,2022-01-06 16:09:17.473000,2022-01-06 16:09:17.474000,2022-01-06 16:09:17.559577,2022-01-06 16:09:18.013000,2022-01-06 16:09:18.018000,2022-01-06 16:09:18.024000,2022-01-06 16:09:18.033945,2022-01-06 16:09:18.091000,2022-01-06 16:09:18.092000,2022-01-06 16:09:18.102933,0,0
a466d1c7ee410b7517e42e141cced3ae,2022-01-06 16:09:16.829000,2022-01-06 16:09:16.887000,2022-01-06 16:09:17.424000,2022-01-06 16:09:17.429000,2022-01-06 16:09:17.430000,2022-01-06 16:09:17.559915,2022-01-06 16:09:18.004000,2022-01-06 16:09:18.005000,2022-01-06 16:09:18.014000,2022-01-06 16:09:18.020575,2022-01-06 16:09:18.074000,2022-01-06 16:09:18.076000,2022-01-06 16:09:18.084398,0,0
d697ea726983fce4a81aaf8394b648d9,2022-01-06 16:09:17.219000,2022-01-06 16:09:17.237000,2022-01-06 16:09:17.835000,2022-01-06 16:09:17.840000,2022-01-06 16:09:17.842000,2022-01-06 16:09:17.866684,2022-01-06 16:09:18.013000,2022-01-06 16:09:18.017000,2022-01-06 16:09:18.023000,2022-01-06 16:09:18.030214,2022-01-06 16:09:18.079000,2022-01-06 16:09:18.081000,2022-01-06 16:09:18.092257,0,0
cbe19bfb5783a2fd5ed8159dec2420d7,2022-01-06 16:09:17.328000,2022-01-06 16:09:17.362000,2022-01-06 16:09:17.942000,2022-01-06 16:09:17.946000,2022-01-06 16:09:17.947000,2022-01-06 16:09:17.971787,2022-01-06 16:09:18.437000,2022-01-06 16:09:18.440000,2022-01-06 16:09:18.528000,2022-01-06 16:09:18.561026,2022-01-06 16:09:18.625000,2022-01-06 16:09:18.627000,2022-01-06 16:09:18.635380,1,1
