metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
vus,1641466838,20.000000,,,,,,,,,,,,,,,
vus_max,1641466838,20.000000,,,,,,,,,,,,,,,
vus,1641466839,20.000000,,,,,,,,,,,,,,,
vus_max,1641466839,20.000000,,,,,,,,,,,,,,,
http_reqs,1641466840,1.000000,,,,true,,POST,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-6e8966c941c90ada33223c25.jpg,HTTP/2.0,constant,,200,,tls1.3,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-6e8966c941c90ada33223c25.jpg,xray_header=Root=1-61d6cbd5-6e8966c941c90ada33223c25
http_req_duration,1641466840,2597.543300,,,,true,,POST,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-6e8966c941c90ada33223c25.jpg,HTTP/2.0,constant,,200,,tls1.3,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-6e8966c941c90ada33223c25.jpg,xray_header=Root=1-61d6cbd5-6e8966c941c90ada33223c25
http_req_blocked,1641466840,95.454400,,,,true,,POST,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-6e8966c941c90ada33223c25.jpg,HTTP/2.0,constant,,200,,tls1.3,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-6e8966c941c90ada33223c25.jpg,xray_header=Root=1-61d6cbd5-6e8966c941c90ada33223c25
http_req_connecting,1641466840,3.138500,,,,true,,POST,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-6e8966c941c90ada33223c25.jpg,HTTP/2.0,constant,,200,,tls1.3,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-6e8966c941c90ada33223c25.jpg,xray_header=Root=1-61d6cbd5-6e8966c941c90ada33223c25
http_req_tls_handshaking,1641466840,61.550100,,,,true,,POST,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-6e8966c941c90ada33223c25.jpg,HTTP/2.0,constant,,200,,tls1.3,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-6e8966c941c90ada33223c25.jpg,xray_header=Root=1-61d6cbd5-6e8966c941c90ada33223c25
http_req_sending,1641466840,19.839200,,,,true,,POST,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-6e8966c941c90ada33223c25.jpg,HTTP/2.0,constant,,200,,tls1.3,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-6e8966c941c90ada33223c25.jpg,xray_header=Root=1-61d6cbd5-6e8966c941c90ada33223c25
http_req_waiting,1641466840,2577.355600,,,,true,,POST,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-6e8966c941c90ada33223c25.jpg,HTTP/2.0,constant,,200,,tls1.3,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-6e8966c941c90ada33223c25.jpg,xray_header=Root=1-61d6cbd5-6e8966c941c90ada33223c25
http_req_receiving,1641466840,0.348500,,,,true,,POST,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-6e8966c941c90ada33223c25.jpg,HTTP/2.0,constant,,200,,tls1.3,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-6e8966c941c90ada33223c25.jpg,xray_header=Root=1-61d6cbd5-6e8966c941c90ada33223c25
http_req_failed,1641466840,0.000000,,,,true,,POST,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-6e8966c941c90ada33223c25.jpg,HTTP/2.0,constant,,200,,tls1.3,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-6e8966c941c90ada33223c25.jpg,xray_header=Root=1-61d6cbd5-6e8966c941c90ada33223c25
checks,1641466840,1.000000,status is 200,,,,,,,,constant,,,,,,
data_sent,1641466840,168015.000000,,,,,,,,,constant,,,,,,
data_received,1641466840,6564.000000,,,,,,,,,constant,,,,,,
iteration_duration,1641466840,2693.763500,,,,,,,,,constant,,,,,,
iterations,1641466840,1.000000,,,,,,,,,constant,,,,,,
vus,1641466840,20.000000,,,,,,,,,,,,,,,
