trace_id,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,f1_cold_start,f2_cold_start
1-61d6d197-3889e6234fb1a3ae341931d7,2022-01-06 12:25:11.715000,2022-01-06 12:25:11.733000,2022-01-06 12:25:11.740700,2022-01-06 12:25:11.741230,2022-01-06 12:25:11.742182,2022-01-06 12:25:11.813484,2022-01-06 12:25:12.946000,2022-01-06 12:25:13.023712,2022-01-06 12:25:13.024626,2022-01-06 12:25:13.043137,2022-01-06 12:25:13.067711,2022-01-06 12:25:13.068700,2022-01-06 12:25:13.100566,0,0
1-61d6ce19-3d25e9f6593967f8f35a5ddf,2022-01-06 12:10:17.730000,2022-01-06 12:10:17.745000,2022-01-06 12:10:17.753587,2022-01-06 12:10:17.754164,2022-01-06 12:10:17.755165,2022-01-06 12:10:18.068901,2022-01-06 12:10:19.173000,2022-01-06 12:10:19.236282,2022-01-06 12:10:19.237327,2022-01-06 12:10:19.257473,2022-01-06 12:10:19.281760,2022-01-06 12:10:19.282776,2022-01-06 12:10:19.324902,0,0
1-61d6d00c-ea917efec4278d2d465d86b5,2022-01-06 12:18:37.155000,2022-01-06 12:18:37.173000,2022-01-06 12:18:37.184435,2022-01-06 12:18:37.185110,2022-01-06 12:18:37.186061,2022-01-06 12:18:37.259908,2022-01-06 12:18:37.898000,2022-01-06 12:18:38.018912,2022-01-06 12:18:38.020711,2022-01-06 12:18:38.041344,2022-01-06 12:18:38.065958,2022-01-06 12:18:38.082001,2022-01-06 12:18:38.135687,0,0
1-61d6d183-04aea6065e7b1669c18a3eed,2022-01-06 12:24:51.733000,2022-01-06 12:24:51.748000,2022-01-06 12:24:51.758964,2022-01-06 12:24:51.759555,2022-01-06 12:24:51.760530,2022-01-06 12:24:51.890734,2022-01-06 12:24:52.812000,2022-01-06 12:24:52.909137,2022-01-06 12:24:52.910050,2022-01-06 12:24:52.937920,2022-01-06 12:24:52.964109,2022-01-06 12:24:52.965109,2022-01-06 12:24:52.993167,0,0
1-61d6cde2-44b4b8f2f5435da49a4cf2d8,2022-01-06 12:09:22.575000,2022-01-06 12:09:22.592000,2022-01-06 12:09:22.602109,2022-01-06 12:09:22.602703,2022-01-06 12:09:22.603691,2022-01-06 12:09:22.677976,2022-01-06 12:09:24.197000,2022-01-06 12:09:24.258375,2022-01-06 12:09:24.259488,2022-01-06 12:09:24.275864,2022-01-06 12:09:24.299812,2022-01-06 12:09:24.300860,2022-01-06 12:09:24.323349,0,0
1-61d6d1a6-f38ccdc60d816c088c3112be,2022-01-06 12:25:26.688000,2022-01-06 12:25:26.706000,2022-01-06 12:25:26.713625,2022-01-06 12:25:26.714174,2022-01-06 12:25:26.715153,2022-01-06 12:25:26.785487,2022-01-06 12:25:28.056000,2022-01-06 12:25:28.132929,2022-01-06 12:25:28.133875,2022-01-06 12:25:28.150598,2022-01-06 12:25:28.175657,2022-01-06 12:25:28.176717,2022-01-06 12:25:28.240787,0,0
1-61d6cbfd-ee5f88ee4292150492c2c17d,2022-01-06 12:01:18.366000,2022-01-06 12:01:18.381000,2022-01-06 12:01:18.390691,2022-01-06 12:01:18.391391,2022-01-06 12:01:18.392443,2022-01-06 12:01:18.472969,2022-01-06 12:01:19.854000,2022-01-06 12:01:19.921340,2022-01-06 12:01:19.922432,2022-01-06 12:01:19.942906,2022-01-06 12:01:19.964867,2022-01-06 12:01:19.966035,2022-01-06 12:01:19.993302,0,0
1-61d6cf58-1d18d0bda751594a78b8e528,2022-01-06 12:15:37.365000,2022-01-06 12:15:37.383000,2022-01-06 12:15:37.395087,2022-01-06 12:15:37.395766,2022-01-06 12:15:37.396697,2022-01-06 12:15:37.534475,2022-01-06 12:15:38.330000,2022-01-06 12:15:38.393248,2022-01-06 12:15:38.394146,2022-01-06 12:15:38.415131,2022-01-06 12:15:38.437845,2022-01-06 12:15:38.438824,2022-01-06 12:15:38.466114,0,0
1-61d6cce8-ee8c2adc70accc7fa5824e67,2022-01-06 12:05:13.087000,2022-01-06 12:05:13.104000,2022-01-06 12:05:13.115578,2022-01-06 12:05:13.116247,2022-01-06 12:05:13.117681,2022-01-06 12:05:13.222016,2022-01-06 12:05:13.948000,2022-01-06 12:05:14.044351,2022-01-06 12:05:14.045367,2022-01-06 12:05:14.062249,2022-01-06 12:05:14.098323,2022-01-06 12:05:14.099380,2022-01-06 12:05:14.123917,0,0
1-61d6cfee-1c509b9089aca74864ba33b1,2022-01-06 12:18:07.190000,2022-01-06 12:18:07.203000,2022-01-06 12:18:07.214892,2022-01-06 12:18:07.215594,2022-01-06 12:18:07.216605,2022-01-06 12:18:07.300552,2022-01-06 12:18:08.656000,2022-01-06 12:18:08.720118,2022-01-06 12:18:08.721351,2022-01-06 12:18:08.737321,2022-01-06 12:18:08.765649,2022-01-06 12:18:08.766891,2022-01-06 12:18:08.851922,0,0
