metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
http_req_blocked,1641491988,310.980100,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-9ba245fbd4a2b53839328cc30030bfa5.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-9ba245fbd4a2b53839328cc30030bfa5.jpg,trace_header=00-9ba245fbd4a2b53839328cc30030bfa5-f8c6b7a6d39d4c66-01
http_req_connecting,1641491988,100.161800,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-9ba245fbd4a2b53839328cc30030bfa5.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-9ba245fbd4a2b53839328cc30030bfa5.jpg,trace_header=00-9ba245fbd4a2b53839328cc30030bfa5-f8c6b7a6d39d4c66-01
http_req_tls_handshaking,1641491988,210.413800,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-9ba245fbd4a2b53839328cc30030bfa5.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-9ba245fbd4a2b53839328cc30030bfa5.jpg,trace_header=00-9ba245fbd4a2b53839328cc30030bfa5-f8c6b7a6d39d4c66-01
http_req_sending,1641491988,3.499300,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-9ba245fbd4a2b53839328cc30030bfa5.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-9ba245fbd4a2b53839328cc30030bfa5.jpg,trace_header=00-9ba245fbd4a2b53839328cc30030bfa5-f8c6b7a6d39d4c66-01
http_req_waiting,1641491988,1479.979400,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-9ba245fbd4a2b53839328cc30030bfa5.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-9ba245fbd4a2b53839328cc30030bfa5.jpg,trace_header=00-9ba245fbd4a2b53839328cc30030bfa5-f8c6b7a6d39d4c66-01
http_req_receiving,1641491988,51.248300,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-9ba245fbd4a2b53839328cc30030bfa5.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-9ba245fbd4a2b53839328cc30030bfa5.jpg,trace_header=00-9ba245fbd4a2b53839328cc30030bfa5-f8c6b7a6d39d4c66-01
http_req_failed,1641491988,0.000000,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-9ba245fbd4a2b53839328cc30030bfa5.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-9ba245fbd4a2b53839328cc30030bfa5.jpg,trace_header=00-9ba245fbd4a2b53839328cc30030bfa5-f8c6b7a6d39d4c66-01
checks,1641491988,1.000000,status is 200,,,,,,,,burst_stage_1,,,,,,
data_sent,1641491988,168687.000000,,,,,,,,,burst_stage_1,,,,,,
data_received,1641491988,4748.000000,,,,,,,,,burst_stage_1,,,,,,
iteration_duration,1641491988,1847.164900,,,,,,,,,burst_stage_1,,,,,,
iterations,1641491988,1.000000,,,,,,,,,burst_stage_1,,,,,,
vus,1641491988,10.000000,,,,,,,,,,,,,,,
vus_max,1641491988,70.000000,,,,,,,,,,,,,,,
vus,1641491989,10.000000,,,,,,,,,,,,,,,
vus_max,1641491989,70.000000,,,,,,,,,,,,,,,
http_reqs,1641491990,1.000000,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-b2adabdb514cb6ecde89e433e05dc7ff.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-b2adabdb514cb6ecde89e433e05dc7ff.jpg,trace_header=00-b2adabdb514cb6ecde89e433e05dc7ff-906494cb5b48639d-01
http_req_duration,1641491990,931.669600,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-b2adabdb514cb6ecde89e433e05dc7ff.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-b2adabdb514cb6ecde89e433e05dc7ff.jpg,trace_header=00-b2adabdb514cb6ecde89e433e05dc7ff-906494cb5b48639d-01
http_req_blocked,1641491990,339.853100,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-b2adabdb514cb6ecde89e433e05dc7ff.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-b2adabdb514cb6ecde89e433e05dc7ff.jpg,trace_header=00-b2adabdb514cb6ecde89e433e05dc7ff-906494cb5b48639d-01
http_req_connecting,1641491990,110.386500,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-b2adabdb514cb6ecde89e433e05dc7ff.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-b2adabdb514cb6ecde89e433e05dc7ff.jpg,trace_header=00-b2adabdb514cb6ecde89e433e05dc7ff-906494cb5b48639d-01
http_req_tls_handshaking,1641491990,229.058600,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-b2adabdb514cb6ecde89e433e05dc7ff.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-b2adabdb514cb6ecde89e433e05dc7ff.jpg,trace_header=00-b2adabdb514cb6ecde89e433e05dc7ff-906494cb5b48639d-01
http_req_sending,1641491990,2.941100,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-b2adabdb514cb6ecde89e433e05dc7ff.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-b2adabdb514cb6ecde89e433e05dc7ff.jpg,trace_header=00-b2adabdb514cb6ecde89e433e05dc7ff-906494cb5b48639d-01
http_req_waiting,1641491990,928.105300,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-b2adabdb514cb6ecde89e433e05dc7ff.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-b2adabdb514cb6ecde89e433e05dc7ff.jpg,trace_header=00-b2adabdb514cb6ecde89e433e05dc7ff-906494cb5b48639d-01
http_req_receiving,1641491990,0.623200,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-b2adabdb514cb6ecde89e433e05dc7ff.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-b2adabdb514cb6ecde89e433e05dc7ff.jpg,trace_header=00-b2adabdb514cb6ecde89e433e05dc7ff-906494cb5b48639d-01
http_req_failed,1641491990,0.000000,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-b2adabdb514cb6ecde89e433e05dc7ff.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-b2adabdb514cb6ecde89e433e05dc7ff.jpg,trace_header=00-b2adabdb514cb6ecde89e433e05dc7ff-906494cb5b48639d-01
checks,1641491990,1.000000,status is 200,,,,,,,,burst_stage_1,,,,,,
data_sent,1641491990,168687.000000,,,,,,,,,burst_stage_1,,,,,,
data_received,1641491990,4791.000000,,,,,,,,,burst_stage_1,,,,,,
iteration_duration,1641491990,1273.647000,,,,,,,,,burst_stage_1,,,,,,
iterations,1641491990,1.000000,,,,,,,,,burst_stage_1,,,,,,
vus,1641491990,10.000000,,,,,,,,,,,,,,,
vus_max,1641491990,70.000000,,,,,,,,,,,,,,,
http_reqs,1641491990,1.000000,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-4b498dd7c54ffcfce8bead0e49161d1c.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-4b498dd7c54ffcfce8bead0e49161d1c.jpg,trace_header=00-4b498dd7c54ffcfce8bead0e49161d1c-b0d88c64d3f6cf26-01
http_req_duration,1641491990,755.190300,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-4b498dd7c54ffcfce8bead0e49161d1c.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-4b498dd7c54ffcfce8bead0e49161d1c.jpg,trace_header=00-4b498dd7c54ffcfce8bead0e49161d1c-b0d88c64d3f6cf26-01
http_req_blocked,1641491990,311.008100,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-4b498dd7c54ffcfce8bead0e49161d1c.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-4b498dd7c54ffcfce8bead0e49161d1c.jpg,trace_header=00-4b498dd7c54ffcfce8bead0e49161d1c-b0d88c64d3f6cf26-01
http_req_connecting,1641491990,100.447500,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-4b498dd7c54ffcfce8bead0e49161d1c.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-4b498dd7c54ffcfce8bead0e49161d1c.jpg,trace_header=00-4b498dd7c54ffcfce8bead0e49161d1c-b0d88c64d3f6cf26-01
http_req_tls_handshaking,1641491990,210.178500,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-4b498dd7c54ffcfce8bead0e49161d1c.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-4b498dd7c54ffcfce8bead0e49161d1c.jpg,trace_header=00-4b498dd7c54ffcfce8bead0e49161d1c-b0d88c64d3f6cf26-01
http_req_sending,1641491990,2.662700,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-4b498dd7c54ffcfce8bead0e49161d1c.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-4b498dd7c54ffcfce8bead0e49161d1c.jpg,trace_header=00-4b498dd7c54ffcfce8bead0e49161d1c-b0d88c64d3f6cf26-01
http_req_waiting,1641491990,750.684700,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-4b498dd7c54ffcfce8bead0e49161d1c.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-4b498dd7c54ffcfce8bead0e49161d1c.jpg,trace_header=00-4b498dd7c54ffcfce8bead0e49161d1c-b0d88c64d3f6cf26-01
http_req_receiving,1641491990,1.842900,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-4b498dd7c54ffcfce8bead0e49161d1c.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-4b498dd7c54ffcfce8bead0e49161d1c.jpg,trace_header=00-4b498dd7c54ffcfce8bead0e49161d1c-b0d88c64d3f6cf26-01
http_req_failed,1641491990,0.000000,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-4b498dd7c54ffcfce8bead0e49161d1c.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-4b498dd7c54ffcfce8bead0e49161d1c.jpg,trace_header=00-4b498dd7c54ffcfce8bead0e49161d1c-b0d88c64d3f6cf26-01
checks,1641491990,1.000000,status is 200,,,,,,,,burst_stage_1,,,,,,
data_sent,1641491990,168687.000000,,,,,,,,,burst_stage_1,,,,,,
data_received,1641491990,4791.000000,,,,,,,,,burst_stage_1,,,,,,
iteration_duration,1641491990,1067.953600,,,,,,,,,burst_stage_1,,,,,,
iterations,1641491990,1.000000,,,,,,,,,burst_stage_1,,,,,,
