trace_id,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,f1_cold_start,f2_cold_start
711ff966dc362dc08270010719c8cebb,2022-01-06 17:59:55.163000,2022-01-06 17:59:55.178000,2022-01-06 17:59:55.819000,2022-01-06 17:59:55.827000,2022-01-06 17:59:55.828000,2022-01-06 17:59:55.850548,2022-01-06 17:59:56.211000,2022-01-06 17:59:56.240000,2022-01-06 17:59:56.397000,2022-01-06 17:59:56.416217,2022-01-06 17:59:56.470000,2022-01-06 17:59:56.471000,2022-01-06 17:59:56.480366,0,0
4bfaa09654a6759ddb8fad0b9259af54,2022-01-06 17:59:55.295000,2022-01-06 17:59:55.328000,2022-01-06 17:59:55.903000,2022-01-06 17:59:55.910000,2022-01-06 17:59:55.912000,2022-01-06 17:59:55.928956,2022-01-06 17:59:56.220000,2022-01-06 17:59:56.223000,2022-01-06 17:59:56.232000,2022-01-06 17:59:56.239070,2022-01-06 17:59:56.432000,2022-01-06 17:59:56.437000,2022-01-06 17:59:56.513408,0,0
d9394aa3770846c9fe3f6ca65aeda631,2022-01-06 17:59:55.367000,2022-01-06 17:59:55.402000,2022-01-06 17:59:55.955000,2022-01-06 17:59:55.962000,2022-01-06 17:59:55.963000,2022-01-06 17:59:55.977299,2022-01-06 17:59:56.218000,2022-01-06 17:59:56.223000,2022-01-06 17:59:56.298000,2022-01-06 17:59:56.528770,2022-01-06 17:59:56.598000,2022-01-06 17:59:56.600000,2022-01-06 17:59:56.608433,0,0
e824bee4c8a04ffa21c9aca8add38387,2022-01-06 17:59:55.320000,2022-01-06 17:59:55.367000,2022-01-06 17:59:55.985000,2022-01-06 17:59:55.995000,2022-01-06 17:59:55.997000,2022-01-06 17:59:56.011364,2022-01-06 17:59:56.204000,2022-01-06 17:59:56.212000,2022-01-06 17:59:56.527000,2022-01-06 17:59:56.595939,2022-01-06 17:59:56.676000,2022-01-06 17:59:56.677000,2022-01-06 17:59:56.687558,0,0
8e1825fc332f4327f0cc6717540bdfb1,2022-01-06 17:59:55.491000,2022-01-06 17:59:55.521000,2022-01-06 17:59:56.173000,2022-01-06 17:59:56.182000,2022-01-06 17:59:56.184000,2022-01-06 17:59:56.198877,2022-01-06 17:59:56.677000,2022-01-06 17:59:56.688000,2022-01-06 17:59:56.697000,2022-01-06 17:59:56.715512,2022-01-06 17:59:56.881000,2022-01-06 17:59:56.882000,2022-01-06 17:59:56.893225,0,0
abf01f844c296c421214f16692dd3fa0,2022-01-06 17:59:55.552000,2022-01-06 17:59:55.589000,2022-01-06 17:59:56.239000,2022-01-06 17:59:56.537000,2022-01-06 17:59:56.539000,2022-01-06 17:59:56.560896,2022-01-06 17:59:57.015000,2022-01-06 17:59:57.024000,2022-01-06 17:59:57.041000,2022-01-06 17:59:57.107841,2022-01-06 17:59:57.167000,2022-01-06 17:59:57.169000,2022-01-06 17:59:57.190781,0,0
b893734feeb3747439caf0f5d384c9e7,2022-01-06 17:59:56.092000,2022-01-06 17:59:56.105000,2022-01-06 17:59:56.236000,2022-01-06 17:59:56.570000,2022-01-06 17:59:56.572000,2022-01-06 17:59:56.585630,2022-01-06 17:59:57.006000,2022-01-06 17:59:57.012000,2022-01-06 17:59:57.299000,2022-01-06 17:59:57.373009,2022-01-06 17:59:57.508000,2022-01-06 17:59:57.510000,2022-01-06 17:59:57.519482,0,0
ce3dcbd9321329689530fc6c25336a74,2022-01-06 17:59:55.648000,2022-01-06 17:59:55.668000,2022-01-06 17:59:56.581000,2022-01-06 17:59:56.595000,2022-01-06 17:59:56.597000,2022-01-06 17:59:56.616642,2022-01-06 17:59:57.004000,2022-01-06 17:59:57.015000,2022-01-06 17:59:57.021000,2022-01-06 17:59:57.047998,2022-01-06 17:59:57.185000,2022-01-06 17:59:57.187000,2022-01-06 17:59:57.227784,0,0
36366f43fe94da912e452f21c620eadf,2022-01-06 17:59:56.210000,2022-01-06 17:59:56.231000,2022-01-06 17:59:56.743000,2022-01-06 17:59:56.894000,2022-01-06 17:59:56.897000,2022-01-06 17:59:56.919922,2022-01-06 17:59:57.602000,2022-01-06 17:59:57.604000,2022-01-06 17:59:57.647000,2022-01-06 17:59:57.795108,2022-01-06 17:59:57.856000,2022-01-06 17:59:57.857000,2022-01-06 17:59:57.924290,0,0
79ad08dac5bb06842099a4480003eee6,2022-01-06 17:59:55.748000,2022-01-06 17:59:55.767000,2022-01-06 17:59:56.743000,2022-01-06 17:59:56.904000,2022-01-06 17:59:56.907000,2022-01-06 17:59:56.921450,2022-01-06 17:59:57.402000,2022-01-06 17:59:57.413000,2022-01-06 17:59:57.429000,2022-01-06 17:59:57.496763,2022-01-06 17:59:57.562000,2022-01-06 17:59:57.564000,2022-01-06 17:59:57.579679,0,0
ee6ada51609f32932e970f294c1bb6a9,2022-01-06 17:59:56.023000,2022-01-06 17:59:56.034000,2022-01-06 17:59:56.936000,2022-01-06 17:59:56.948000,2022-01-06 17:59:56.951000,2022-01-06 17:59:56.966577,2022-01-06 17:59:57.372000,2022-01-06 17:59:57.375000,2022-01-06 17:59:57.381000,2022-01-06 17:59:57.387086,2022-01-06 17:59:57.458000,2022-01-06 17:59:57.459000,2022-01-06 17:59:57.468998,0,0
d0144d8180859e69b7a6a8450398f8ac,2022-01-06 17:59:55.943000,2022-01-06 17:59:55.955000,2022-01-06 17:59:56.955000,2022-01-06 17:59:57.019000,2022-01-06 17:59:57.025000,2022-01-06 17:59:57.038319,2022-01-06 17:59:57.465000,2022-01-06 17:59:57.478000,2022-01-06 17:59:57.483000,2022-01-06 17:59:57.491194,2022-01-06 17:59:57.561000,2022-01-06 17:59:57.562000,2022-01-06 17:59:57.657255,0,0
ec9c81f882b8f27a10d1d865c487fd43,2022-01-06 17:59:56.413000,2022-01-06 17:59:56.702000,2022-01-06 17:59:56.973000,2022-01-06 17:59:57.036000,2022-01-06 17:59:57.038000,2022-01-06 17:59:57.317179,2022-01-06 17:59:57.544000,2022-01-06 17:59:57.559000,2022-01-06 17:59:57.577000,2022-01-06 17:59:57.624873,2022-01-06 17:59:57.694000,2022-01-06 17:59:57.718000,2022-01-06 17:59:57.731025,0,0
a45dc7481f9beb286b016c52f5c4400c,2022-01-06 17:59:55.836000,2022-01-06 17:59:55.862000,2022-01-06 17:59:56.940000,2022-01-06 17:59:57.325000,2022-01-06 17:59:57.327000,2022-01-06 17:59:57.353881,2022-01-06 17:59:57.984000,2022-01-06 17:59:57.988000,2022-01-06 17:59:58.001000,2022-01-06 17:59:58.236604,2022-01-06 17:59:58.340000,2022-01-06 17:59:58.342000,2022-01-06 17:59:58.350109,0,0
a437ca1c16312cd5589ba0273f9a7db6,2022-01-06 17:59:56.186000,2022-01-06 17:59:56.226000,2022-01-06 17:59:56.960000,2022-01-06 17:59:57.316000,2022-01-06 17:59:57.320000,2022-01-06 17:59:57.353182,2022-01-06 17:59:57.996000,2022-01-06 17:59:58.006000,2022-01-06 17:59:58.022000,2022-01-06 17:59:58.029634,2022-01-06 17:59:58.148000,2022-01-06 17:59:58.152000,2022-01-06 17:59:58.224459,0,0
c08ea6abb92cb6f57a2a4241473698eb,2022-01-06 17:59:55.989000,2022-01-06 17:59:55.998000,2022-01-06 17:59:56.958000,2022-01-06 17:59:57.366000,2022-01-06 17:59:57.367000,2022-01-06 17:59:57.385780,2022-01-06 17:59:57.982000,2022-01-06 17:59:57.993000,2022-01-06 17:59:58.002000,2022-01-06 17:59:58.154355,2022-01-06 17:59:58.223000,2022-01-06 17:59:58.224000,2022-01-06 17:59:58.237602,0,0
ce431d5ee70b22b2b4018477aed4f879,2022-01-06 17:59:56.680000,2022-01-06 17:59:56.763000,2022-01-06 17:59:56.962000,2022-01-06 17:59:57.372000,2022-01-06 17:59:57.373000,2022-01-06 17:59:57.386327,2022-01-06 17:59:57.997000,2022-01-06 17:59:58.000000,2022-01-06 17:59:58.008000,2022-01-06 17:59:58.131239,2022-01-06 17:59:58.195000,2022-01-06 17:59:58.197000,2022-01-06 17:59:58.215710,0,0
26410249ecf45e422f62b78151e633bc,2022-01-06 17:59:55.882000,2022-01-06 17:59:55.887000,2022-01-06 17:59:56.948000,2022-01-06 17:59:57.392000,2022-01-06 17:59:57.394000,2022-01-06 17:59:57.407056,2022-01-06 17:59:58.011000,2022-01-06 17:59:58.036000,2022-01-06 17:59:58.121000,2022-01-06 17:59:58.140264,2022-01-06 17:59:58.200000,2022-01-06 17:59:58.201000,2022-01-06 17:59:58.209689,0,0
0c02e2f315c5d55728f35df59c496a29,2022-01-06 17:59:56.758000,2022-01-06 17:59:56.785000,2022-01-06 17:59:57.360000,2022-01-06 17:59:57.660000,2022-01-06 17:59:57.666000,2022-01-06 17:59:57.683324,2022-01-06 17:59:58.466000,2022-01-06 17:59:58.469000,2022-01-06 17:59:59.228000,2022-01-06 17:59:59.235213,2022-01-06 17:59:59.299000,2022-01-06 17:59:59.312000,2022-01-06 17:59:59.343969,0,0
dba36b09a08dc7ac01a68c23d7345c94,2022-01-06 17:59:56.965000,2022-01-06 17:59:56.987000,2022-01-06 17:59:57.569000,2022-01-06 17:59:57.706000,2022-01-06 17:59:57.713000,2022-01-06 17:59:57.727473,2022-01-06 17:59:58.554000,2022-01-06 17:59:58.565000,2022-01-06 17:59:59.119000,2022-01-06 17:59:59.154223,2022-01-06 17:59:59.226000,2022-01-06 17:59:59.233000,2022-01-06 17:59:59.258482,0,0
0c89d39af3d8efc82960e001a82b193f,2022-01-06 17:59:56.951000,2022-01-06 17:59:56.969000,2022-01-06 17:59:57.422000,2022-01-06 17:59:57.705000,2022-01-06 17:59:57.709000,2022-01-06 17:59:57.735119,2022-01-06 17:59:58.564000,2022-01-06 17:59:58.660000,2022-01-06 17:59:59.004000,2022-01-06 17:59:59.104584,2022-01-06 17:59:59.169000,2022-01-06 17:59:59.172000,2022-01-06 17:59:59.248255,0,0
