trace_id,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,f1_cold_start,f2_cold_start
28e660b628da75de583a50d55658d472,2022-01-06 12:45:25.826000,2022-01-06 12:45:25.844000,2022-01-06 12:45:25.954000,2022-01-06 12:45:25.959000,2022-01-06 12:45:25.961000,2022-01-06 12:45:25.972953,2022-01-06 12:45:26.392000,2022-01-06 12:45:26.394000,2022-01-06 12:45:26.400000,2022-01-06 12:45:26.408584,2022-01-06 12:45:26.451000,2022-01-06 12:45:26.452000,2022-01-06 12:45:26.462166,0,0
c46386370cd402194722e8290fd3c247,2022-01-06 12:45:04.953000,2022-01-06 12:45:05.969000,2022-01-06 12:45:07.751000,2022-01-06 12:45:07.758000,2022-01-06 12:45:07.898000,2022-01-06 12:45:08.036139,2022-01-06 12:45:08.295000,2022-01-06 12:45:08.298000,2022-01-06 12:45:08.303000,2022-01-06 12:45:08.309939,2022-01-06 12:45:08.380000,2022-01-06 12:45:08.381000,2022-01-06 12:45:08.389674,1,1
4ad64669ff44448f8b2808ffd85d471e,2022-01-06 12:45:08.154000,2022-01-06 12:45:08.167000,2022-01-06 12:45:08.768000,2022-01-06 12:45:08.774000,2022-01-06 12:45:08.776000,2022-01-06 12:45:08.824266,2022-01-06 12:45:09.244000,2022-01-06 12:45:09.246000,2022-01-06 12:45:09.253000,2022-01-06 12:45:09.296593,2022-01-06 12:45:09.348000,2022-01-06 12:45:09.348000,2022-01-06 12:45:09.361072,0,0
bd020ddf186b58c938fffd743ccf6fc1,2022-01-06 12:45:08.703000,2022-01-06 12:45:09.101000,2022-01-06 12:45:09.115000,2022-01-06 12:45:09.122000,2022-01-06 12:45:09.123000,2022-01-06 12:45:09.136065,2022-01-06 12:45:09.645000,2022-01-06 12:45:09.647000,2022-01-06 12:45:09.652000,2022-01-06 12:45:09.658347,2022-01-06 12:45:09.685000,2022-01-06 12:45:09.686000,2022-01-06 12:45:09.693370,0,0
aa7f26b7d566e65394d3d0757cd5aa6f,2022-01-06 12:45:09.061000,2022-01-06 12:45:09.085000,2022-01-06 12:45:09.677000,2022-01-06 12:45:09.684000,2022-01-06 12:45:09.686000,2022-01-06 12:45:09.700441,2022-01-06 12:45:10.053000,2022-01-06 12:45:10.055000,2022-01-06 12:45:10.062000,2022-01-06 12:45:10.110916,2022-01-06 12:45:10.165000,2022-01-06 12:45:10.166000,2022-01-06 12:45:10.180515,0,0
c29e83879cea17dbd9b1bb195e00d3a5,2022-01-06 12:45:09.154000,2022-01-06 12:45:09.160000,2022-01-06 12:45:09.808000,2022-01-06 12:45:09.814000,2022-01-06 12:45:09.816000,2022-01-06 12:45:09.829186,2022-01-06 12:45:10.053000,2022-01-06 12:45:10.055000,2022-01-06 12:45:10.070000,2022-01-06 12:45:10.077487,2022-01-06 12:45:10.128000,2022-01-06 12:45:10.129000,2022-01-06 12:45:10.144059,0,0
69d429f9f46b5f55017ca2c109cfb42a,2022-01-06 12:45:09.234000,2022-01-06 12:45:09.249000,2022-01-06 12:45:09.945000,2022-01-06 12:45:09.963000,2022-01-06 12:45:09.966000,2022-01-06 12:45:09.979431,2022-01-06 12:45:10.446000,2022-01-06 12:45:10.448000,2022-01-06 12:45:10.469000,2022-01-06 12:45:10.475451,2022-01-06 12:45:10.588000,2022-01-06 12:45:10.589000,2022-01-06 12:45:10.600379,0,0
1b98237aa82cbe324db9480c01ead44a,2022-01-06 12:45:09.812000,2022-01-06 12:45:09.865000,2022-01-06 12:45:10.441000,2022-01-06 12:45:10.448000,2022-01-06 12:45:10.450000,2022-01-06 12:45:10.528389,2022-01-06 12:45:10.925000,2022-01-06 12:45:10.928000,2022-01-06 12:45:10.934000,2022-01-06 12:45:10.980827,2022-01-06 12:45:11.021000,2022-01-06 12:45:11.022000,2022-01-06 12:45:11.039257,0,0
5c070150d4db0b01ec32fb008b3213a7,2022-01-06 12:45:10.000000,2022-01-06 12:45:10.020000,2022-01-06 12:45:10.846000,2022-01-06 12:45:10.857000,2022-01-06 12:45:10.859000,2022-01-06 12:45:10.890737,2022-01-06 12:45:11.338000,2022-01-06 12:45:11.341000,2022-01-06 12:45:11.348000,2022-01-06 12:45:11.356280,2022-01-06 12:45:11.418000,2022-01-06 12:45:11.419000,2022-01-06 12:45:11.427497,0,0
3e8a99cbf05243434ee383a21906b38c,2022-01-06 12:45:10.180000,2022-01-06 12:45:10.192000,2022-01-06 12:45:11.026000,2022-01-06 12:45:11.053000,2022-01-06 12:45:11.055000,2022-01-06 12:45:11.068935,2022-01-06 12:45:11.338000,2022-01-06 12:45:11.341000,2022-01-06 12:45:11.346000,2022-01-06 12:45:11.353279,2022-01-06 12:45:11.386000,2022-01-06 12:45:11.387000,2022-01-06 12:45:11.396493,0,0
