metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
vus,1641461928,20.000000,,,,,,,,,,,,,,,
vus_max,1641461928,20.000000,,,,,,,,,,,,,,,
vus,1641461929,20.000000,,,,,,,,,,,,,,,
vus_max,1641461929,20.000000,,,,,,,,,,,,,,,
http_reqs,1641461929,1.000000,,,,true,,POST,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-91ec5752c45d80fc8fa85c5c.jpg,HTTP/2.0,constant,,200,,tls1.3,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-91ec5752c45d80fc8fa85c5c.jpg,xray_header=Root=1-61d6b8a7-91ec5752c45d80fc8fa85c5c
http_req_duration,1641461929,1884.096100,,,,true,,POST,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-91ec5752c45d80fc8fa85c5c.jpg,HTTP/2.0,constant,,200,,tls1.3,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-91ec5752c45d80fc8fa85c5c.jpg,xray_header=Root=1-61d6b8a7-91ec5752c45d80fc8fa85c5c
http_req_blocked,1641461929,128.932600,,,,true,,POST,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-91ec5752c45d80fc8fa85c5c.jpg,HTTP/2.0,constant,,200,,tls1.3,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-91ec5752c45d80fc8fa85c5c.jpg,xray_header=Root=1-61d6b8a7-91ec5752c45d80fc8fa85c5c
http_req_connecting,1641461929,3.008700,,,,true,,POST,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-91ec5752c45d80fc8fa85c5c.jpg,HTTP/2.0,constant,,200,,tls1.3,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-91ec5752c45d80fc8fa85c5c.jpg,xray_header=Root=1-61d6b8a7-91ec5752c45d80fc8fa85c5c
http_req_tls_handshaking,1641461929,104.462700,,,,true,,POST,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-91ec5752c45d80fc8fa85c5c.jpg,HTTP/2.0,constant,,200,,tls1.3,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-91ec5752c45d80fc8fa85c5c.jpg,xray_header=Root=1-61d6b8a7-91ec5752c45d80fc8fa85c5c
http_req_sending,1641461929,26.135700,,,,true,,POST,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-91ec5752c45d80fc8fa85c5c.jpg,HTTP/2.0,constant,,200,,tls1.3,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-91ec5752c45d80fc8fa85c5c.jpg,xray_header=Root=1-61d6b8a7-91ec5752c45d80fc8fa85c5c
http_req_waiting,1641461929,1857.611300,,,,true,,POST,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-91ec5752c45d80fc8fa85c5c.jpg,HTTP/2.0,constant,,200,,tls1.3,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-91ec5752c45d80fc8fa85c5c.jpg,xray_header=Root=1-61d6b8a7-91ec5752c45d80fc8fa85c5c
http_req_receiving,1641461929,0.349100,,,,true,,POST,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-91ec5752c45d80fc8fa85c5c.jpg,HTTP/2.0,constant,,200,,tls1.3,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-91ec5752c45d80fc8fa85c5c.jpg,xray_header=Root=1-61d6b8a7-91ec5752c45d80fc8fa85c5c
http_req_failed,1641461929,0.000000,,,,true,,POST,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-91ec5752c45d80fc8fa85c5c.jpg,HTTP/2.0,constant,,200,,tls1.3,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-91ec5752c45d80fc8fa85c5c.jpg,xray_header=Root=1-61d6b8a7-91ec5752c45d80fc8fa85c5c
checks,1641461929,1.000000,status is 200,,,,,,,,constant,,,,,,
data_sent,1641461929,167721.000000,,,,,,,,,constant,,,,,,
data_received,1641461929,6425.000000,,,,,,,,,constant,,,,,,
iteration_duration,1641461929,2017.056100,,,,,,,,,constant,,,,,,
iterations,1641461929,1.000000,,,,,,,,,constant,,,,,,
http_reqs,1641461930,1.000000,,,,true,,POST,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-14afec9b719bcd539b1f8936.jpg,HTTP/2.0,constant,,200,,tls1.3,https://fyz6v4t3y4.execute-api.us-east-1.amazonaws.com/dev/upload?filename=img-14afec9b719bcd539b1f8936.jpg,xray_header=Root=1-61d6b8a8-14afec9b719bcd539b1f8936
