trace_id,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,f1_cold_start,f2_cold_start
1-61d6b97d-905c45e23dbf7288b6d16ddf,2022-01-06 10:42:22.145000,2022-01-06 10:42:22.156000,2022-01-06 10:42:22.167054,2022-01-06 10:42:22.167520,2022-01-06 10:42:22.168559,2022-01-06 10:42:22.202662,2022-01-06 10:42:23.801000,2022-01-06 10:42:23.864542,2022-01-06 10:42:23.865586,2022-01-06 10:42:23.888560,2022-01-06 10:42:23.914383,2022-01-06 10:42:23.915408,2022-01-06 10:42:23.938887,0,0
1-61d6b8be-61892be58b45399f65bdbdd8,2022-01-06 10:39:11.366000,2022-01-06 10:39:11.381000,2022-01-06 10:39:11.388741,2022-01-06 10:39:11.389411,2022-01-06 10:39:11.391203,2022-01-06 10:39:11.423046,2022-01-06 10:39:12.846000,2022-01-06 10:39:12.913856,2022-01-06 10:39:12.915786,2022-01-06 10:39:12.941918,2022-01-06 10:39:12.966389,2022-01-06 10:39:12.967815,2022-01-06 10:39:13.020934,0,0
1-61d6b8b7-e92363143b0ba540e0daa98c,2022-01-06 10:39:04.157000,2022-01-06 10:39:04.177000,2022-01-06 10:39:04.188590,2022-01-06 10:39:04.189416,2022-01-06 10:39:04.191213,2022-01-06 10:39:04.260698,2022-01-06 10:39:06.077000,2022-01-06 10:39:06.169058,2022-01-06 10:39:06.170237,2022-01-06 10:39:06.195349,2022-01-06 10:39:06.218928,2022-01-06 10:39:06.220207,2022-01-06 10:39:06.254333,0,0
1-61d6b8ab-c081288b5635408bf7f13377,2022-01-06 10:38:52.402000,2022-01-06 10:38:52.421000,2022-01-06 10:38:52.439558,2022-01-06 10:38:52.440243,2022-01-06 10:38:52.441523,2022-01-06 10:38:52.494296,2022-01-06 10:38:53.679000,2022-01-06 10:38:53.768921,2022-01-06 10:38:53.770214,2022-01-06 10:38:53.804283,2022-01-06 10:38:53.914528,2022-01-06 10:38:53.919939,2022-01-06 10:38:53.994941,0,0
1-61d6b904-de0cb7f7d31b6de9c803edf2,2022-01-06 10:40:21.286000,2022-01-06 10:40:21.301000,2022-01-06 10:40:21.310887,2022-01-06 10:40:21.311366,2022-01-06 10:40:21.312364,2022-01-06 10:40:21.356357,2022-01-06 10:40:22.352000,2022-01-06 10:40:22.432535,2022-01-06 10:40:22.434091,2022-01-06 10:40:22.454793,2022-01-06 10:40:22.479275,2022-01-06 10:40:22.480400,2022-01-06 10:40:22.505903,0,0
1-61d6b953-25260e947ee6d372e0804260,2022-01-06 10:41:40.194000,2022-01-06 10:41:40.209000,2022-01-06 10:41:40.246343,2022-01-06 10:41:40.246813,2022-01-06 10:41:40.247803,2022-01-06 10:41:40.337109,2022-01-06 10:41:41.899000,2022-01-06 10:41:41.960214,2022-01-06 10:41:41.961137,2022-01-06 10:41:41.981774,2022-01-06 10:41:42.006888,2022-01-06 10:41:42.008041,2022-01-06 10:41:42.034652,0,0
1-61d6b8a9-d35ef0fa4ed7be8e5c9f0d4a,2022-01-06 10:38:50.404000,2022-01-06 10:38:50.419000,2022-01-06 10:38:50.432222,2022-01-06 10:38:50.433061,2022-01-06 10:38:50.434649,2022-01-06 10:38:50.503447,2022-01-06 10:38:51.827000,2022-01-06 10:38:52.544831,2022-01-06 10:38:52.701850,2022-01-06 10:38:53.014914,2022-01-06 10:38:53.382025,2022-01-06 10:38:53.393867,2022-01-06 10:38:53.468610,0,1
1-61d6b8df-5f7d40f995a284b32da2f6b4,2022-01-06 10:39:43.919000,2022-01-06 10:39:43.936000,2022-01-06 10:39:43.947792,2022-01-06 10:39:43.948321,2022-01-06 10:39:43.950218,2022-01-06 10:39:43.987659,2022-01-06 10:39:44.962000,2022-01-06 10:39:45.134337,2022-01-06 10:39:45.135302,2022-01-06 10:39:45.157023,2022-01-06 10:39:45.181379,2022-01-06 10:39:45.182388,2022-01-06 10:39:45.207936,0,0
1-61d6b8ed-6a5bbb40b24364d4d70659f4,2022-01-06 10:39:58.309000,2022-01-06 10:39:58.327000,2022-01-06 10:39:58.334668,2022-01-06 10:39:58.335173,2022-01-06 10:39:58.336222,2022-01-06 10:39:58.404142,2022-01-06 10:39:59.691000,2022-01-06 10:39:59.754988,2022-01-06 10:39:59.755928,2022-01-06 10:39:59.778872,2022-01-06 10:39:59.803994,2022-01-06 10:39:59.805000,2022-01-06 10:39:59.893005,0,0
1-61d6b944-b9b466edb0f01db41a3ff516,2022-01-06 10:41:25.216000,2022-01-06 10:41:25.232000,2022-01-06 10:41:25.242287,2022-01-06 10:41:25.242747,2022-01-06 10:41:25.243803,2022-01-06 10:41:25.273568,2022-01-06 10:41:26.957000,2022-01-06 10:41:27.041047,2022-01-06 10:41:27.042005,2022-01-06 10:41:27.063591,2022-01-06 10:41:27.088521,2022-01-06 10:41:27.089548,2022-01-06 10:41:27.124054,0,0
1-61d6b8de-5304d6dbaad1f0b556e0d29c,2022-01-06 10:39:43.117000,2022-01-06 10:39:43.136000,2022-01-06 10:39:43.150429,2022-01-06 10:39:43.151161,2022-01-06 10:39:43.152666,2022-01-06 10:39:43.220103,2022-01-06 10:39:43.837000,2022-01-06 10:39:43.900850,2022-01-06 10:39:43.901882,2022-01-06 10:39:43.925779,2022-01-06 10:39:43.949876,2022-01-06 10:39:43.950885,2022-01-06 10:39:43.985808,0,0
1-61d6b92e-5bbc060ebaeef0fe685527b9,2022-01-06 10:41:02.825000,2022-01-06 10:41:02.839000,2022-01-06 10:41:02.847785,2022-01-06 10:41:02.848253,2022-01-06 10:41:02.849288,2022-01-06 10:41:02.896257,2022-01-06 10:41:04.523000,2022-01-06 10:41:04.586044,2022-01-06 10:41:04.586968,2022-01-06 10:41:04.608156,2022-01-06 10:41:04.633666,2022-01-06 10:41:04.634712,2022-01-06 10:41:04.676453,0,0
1-61d6b8ef-5302f1c6a9ff2a24e9b302cf,2022-01-06 10:40:00.091000,2022-01-06 10:40:00.110000,2022-01-06 10:40:00.125587,2022-01-06 10:40:00.126118,2022-01-06 10:40:00.127046,2022-01-06 10:40:00.194921,2022-01-06 10:40:01.564000,2022-01-06 10:40:01.630247,2022-01-06 10:40:01.631261,2022-01-06 10:40:01.675584,2022-01-06 10:40:01.700524,2022-01-06 10:40:01.701544,2022-01-06 10:40:01.733482,0,0
1-61d6b96f-90d9905dc3c87de4e40f619c,2022-01-06 10:42:08.160000,2022-01-06 10:42:08.170000,2022-01-06 10:42:08.181046,2022-01-06 10:42:08.181671,2022-01-06 10:42:08.182768,2022-01-06 10:42:08.271281,2022-01-06 10:42:09.245000,2022-01-06 10:42:09.306208,2022-01-06 10:42:09.307246,2022-01-06 10:42:09.328416,2022-01-06 10:42:09.355547,2022-01-06 10:42:09.356560,2022-01-06 10:42:09.390777,0,0
1-61d6b914-29dd54bbe43e39c4d55c29ce,2022-01-06 10:40:37.266000,2022-01-06 10:40:37.281000,2022-01-06 10:40:37.289736,2022-01-06 10:40:37.290304,2022-01-06 10:40:37.291269,2022-01-06 10:40:37.318678,2022-01-06 10:40:38.093000,2022-01-06 10:40:38.152809,2022-01-06 10:40:38.153749,2022-01-06 10:40:38.169758,2022-01-06 10:40:38.194730,2022-01-06 10:40:38.195785,2022-01-06 10:40:38.220780,0,0
1-61d6b9cf-6d5a40a5d6ab1ad9816d1c3b,2022-01-06 10:43:43.840000,2022-01-06 10:43:43.853000,2022-01-06 10:43:43.863716,2022-01-06 10:43:43.864286,2022-01-06 10:43:43.865264,2022-01-06 10:43:43.932856,2022-01-06 10:43:44.794000,2022-01-06 10:43:44.855572,2022-01-06 10:43:44.856590,2022-01-06 10:43:44.875603,2022-01-06 10:43:44.902180,2022-01-06 10:43:44.903204,2022-01-06 10:43:44.932606,0,0
1-61d6b97a-e813477f4d422e208e02d48c,2022-01-06 10:42:19.147000,2022-01-06 10:42:19.165000,2022-01-06 10:42:19.174163,2022-01-06 10:42:19.174626,2022-01-06 10:42:19.175649,2022-01-06 10:42:19.214663,2022-01-06 10:42:20.939000,2022-01-06 10:42:20.999839,2022-01-06 10:42:21.000775,2022-01-06 10:42:21.020296,2022-01-06 10:42:21.045817,2022-01-06 10:42:21.046853,2022-01-06 10:42:21.073132,0,0
1-61d6b954-96fee806ce270758df03b40a,2022-01-06 10:41:41.191000,2022-01-06 10:41:41.208000,2022-01-06 10:41:41.216474,2022-01-06 10:41:41.217097,2022-01-06 10:41:41.218139,2022-01-06 10:41:41.265336,2022-01-06 10:41:42.360000,2022-01-06 10:41:42.464031,2022-01-06 10:41:42.464988,2022-01-06 10:41:42.485670,2022-01-06 10:41:42.510782,2022-01-06 10:41:42.511821,2022-01-06 10:41:42.542432,0,0
1-61d6b933-64249be48e38e4e0f54ace06,2022-01-06 10:41:08.238000,2022-01-06 10:41:08.255000,2022-01-06 10:41:08.275343,2022-01-06 10:41:08.275961,2022-01-06 10:41:08.276986,2022-01-06 10:41:08.304490,2022-01-06 10:41:08.792000,2022-01-06 10:41:08.891997,2022-01-06 10:41:08.892924,2022-01-06 10:41:08.910215,2022-01-06 10:41:08.935982,2022-01-06 10:41:08.936990,2022-01-06 10:41:08.964195,0,0
1-61d6b90b-bf6ecdde240c02aaf47d4cc2,2022-01-06 10:40:28.066000,2022-01-06 10:40:28.081000,2022-01-06 10:40:28.091857,2022-01-06 10:40:28.092344,2022-01-06 10:40:28.093332,2022-01-06 10:40:28.122719,2022-01-06 10:40:29.517000,2022-01-06 10:40:29.578208,2022-01-06 10:40:29.579212,2022-01-06 10:40:29.597656,2022-01-06 10:40:29.622845,2022-01-06 10:40:29.623904,2022-01-06 10:40:29.651184,0,0
1-61d6b8ec-b4369605f5967305b0b871eb,2022-01-06 10:39:57.312000,2022-01-06 10:39:57.331000,2022-01-06 10:39:57.346293,2022-01-06 10:39:57.346846,2022-01-06 10:39:57.347820,2022-01-06 10:39:57.400985,2022-01-06 10:39:58.873000,2022-01-06 10:39:58.936256,2022-01-06 10:39:58.937192,2022-01-06 10:39:58.956697,2022-01-06 10:39:58.981580,2022-01-06 10:39:58.982603,2022-01-06 10:39:59.031752,0,0
1-61d6b995-05fb32e1de8f602ad5b8e04c,2022-01-06 10:42:46.122000,2022-01-06 10:42:46.137000,2022-01-06 10:42:46.148747,2022-01-06 10:42:46.149252,2022-01-06 10:42:46.150224,2022-01-06 10:42:46.209240,2022-01-06 10:42:47.475000,2022-01-06 10:42:47.553901,2022-01-06 10:42:47.554831,2022-01-06 10:42:47.574351,2022-01-06 10:42:47.601529,2022-01-06 10:42:47.602534,2022-01-06 10:42:47.632801,0,0
1-61d6b930-928f70aab1d919835339f426,2022-01-06 10:41:04.828000,2022-01-06 10:41:04.843000,2022-01-06 10:41:04.851857,2022-01-06 10:41:04.852472,2022-01-06 10:41:04.853425,2022-01-06 10:41:04.894184,2022-01-06 10:41:06.488000,2022-01-06 10:41:06.551348,2022-01-06 10:41:06.552296,2022-01-06 10:41:06.569799,2022-01-06 10:41:06.595094,2022-01-06 10:41:06.596106,2022-01-06 10:41:06.627713,0,0
1-61d6b96a-b16ff0ca39ebd954b046768d,2022-01-06 10:42:02.762000,2022-01-06 10:42:02.778000,2022-01-06 10:42:02.791158,2022-01-06 10:42:02.791641,2022-01-06 10:42:02.792607,2022-01-06 10:42:02.856145,2022-01-06 10:42:03.485000,2022-01-06 10:42:03.558413,2022-01-06 10:42:03.559355,2022-01-06 10:42:03.602852,2022-01-06 10:42:03.629184,2022-01-06 10:42:03.631813,2022-01-06 10:42:03.689905,0,0
1-61d6b8f3-22c80487c9279e88bdc982ba,2022-01-06 10:40:04.085000,2022-01-06 10:40:04.101000,2022-01-06 10:40:04.110090,2022-01-06 10:40:04.110608,2022-01-06 10:40:04.111577,2022-01-06 10:40:04.143043,2022-01-06 10:40:05.862000,2022-01-06 10:40:05.930435,2022-01-06 10:40:05.931412,2022-01-06 10:40:05.950768,2022-01-06 10:40:05.976296,2022-01-06 10:40:05.977311,2022-01-06 10:40:06.003467,0,0
1-61d6b969-26cde7734fe2589a7c285b76,2022-01-06 10:42:02.166000,2022-01-06 10:42:02.180000,2022-01-06 10:42:02.191253,2022-01-06 10:42:02.191839,2022-01-06 10:42:02.192806,2022-01-06 10:42:02.251004,2022-01-06 10:42:03.462000,2022-01-06 10:42:03.525723,2022-01-06 10:42:03.526666,2022-01-06 10:42:03.545793,2022-01-06 10:42:03.570783,2022-01-06 10:42:03.571913,2022-01-06 10:42:03.620476,0,0
1-61d6b950-1b327cc7e487c243d45bc5f0,2022-01-06 10:41:37.213000,2022-01-06 10:41:37.228000,2022-01-06 10:41:37.238810,2022-01-06 10:41:37.239269,2022-01-06 10:41:37.240258,2022-01-06 10:41:37.313473,2022-01-06 10:41:38.821000,2022-01-06 10:41:38.886056,2022-01-06 10:41:38.886988,2022-01-06 10:41:38.912590,2022-01-06 10:41:38.947469,2022-01-06 10:41:38.948914,2022-01-06 10:41:38.976930,0,0
1-61d6b9ce-8a8835519094b21afca05025,2022-01-06 10:43:43.050000,2022-01-06 10:43:43.066000,2022-01-06 10:43:43.076329,2022-01-06 10:43:43.076855,2022-01-06 10:43:43.077845,2022-01-06 10:43:43.109499,2022-01-06 10:43:44.286000,2022-01-06 10:43:44.356313,2022-01-06 10:43:44.357303,2022-01-06 10:43:44.378111,2022-01-06 10:43:44.405672,2022-01-06 10:43:44.406694,2022-01-06 10:43:44.436293,0,0
1-61d6b92d-1cc083cc85d0055a12107981,2022-01-06 10:41:02.237000,2022-01-06 10:41:02.252000,2022-01-06 10:41:02.260146,2022-01-06 10:41:02.260719,2022-01-06 10:41:02.261834,2022-01-06 10:41:02.325720,2022-01-06 10:41:03.360000,2022-01-06 10:41:03.427861,2022-01-06 10:41:03.428782,2022-01-06 10:41:03.511509,2022-01-06 10:41:03.538345,2022-01-06 10:41:03.539389,2022-01-06 10:41:03.567065,0,0
1-61d6b922-a8fd0129ea31d39011dface9,2022-01-06 10:40:51.027000,2022-01-06 10:40:51.044000,2022-01-06 10:40:51.053260,2022-01-06 10:40:51.053819,2022-01-06 10:40:51.054795,2022-01-06 10:40:51.087653,2022-01-06 10:40:51.794000,2022-01-06 10:40:51.854719,2022-01-06 10:40:51.856028,2022-01-06 10:40:51.881830,2022-01-06 10:40:51.910784,2022-01-06 10:40:51.912301,2022-01-06 10:40:51.965590,0,0
1-61d6b999-343aa520f973f2f1a7aaa5b7,2022-01-06 10:42:50.116000,2022-01-06 10:42:50.133000,2022-01-06 10:42:50.142019,2022-01-06 10:42:50.142523,2022-01-06 10:42:50.143579,2022-01-06 10:42:50.189992,2022-01-06 10:42:51.683000,2022-01-06 10:42:51.746674,2022-01-06 10:42:51.747696,2022-01-06 10:42:51.769263,2022-01-06 10:42:51.794964,2022-01-06 10:42:51.796002,2022-01-06 10:42:51.826508,0,0
1-61d6b977-17ac11e22b2f16cc6c81efc8,2022-01-06 10:42:15.721000,2022-01-06 10:42:15.738000,2022-01-06 10:42:15.745686,2022-01-06 10:42:15.746164,2022-01-06 10:42:15.747145,2022-01-06 10:42:16.084925,2022-01-06 10:42:16.883000,2022-01-06 10:42:16.962742,2022-01-06 10:42:16.963720,2022-01-06 10:42:16.983674,2022-01-06 10:42:17.008591,2022-01-06 10:42:17.009643,2022-01-06 10:42:17.037606,0,0
1-61d6b936-8580fa816eecfc6a5af5f391,2022-01-06 10:41:11.228000,2022-01-06 10:41:11.240000,2022-01-06 10:41:11.247105,2022-01-06 10:41:11.247671,2022-01-06 10:41:11.248636,2022-01-06 10:41:11.276262,2022-01-06 10:41:12.879000,2022-01-06 10:41:12.939900,2022-01-06 10:41:12.940823,2022-01-06 10:41:12.971017,2022-01-06 10:41:12.996227,2022-01-06 10:41:12.997251,2022-01-06 10:41:13.026674,0,0
1-61d6b928-fe81081e12f9ec91219ce535,2022-01-06 10:40:57.028000,2022-01-06 10:40:57.043000,2022-01-06 10:40:57.051432,2022-01-06 10:40:57.051904,2022-01-06 10:40:57.052901,2022-01-06 10:40:57.096192,2022-01-06 10:40:57.643000,2022-01-06 10:40:57.710826,2022-01-06 10:40:57.711938,2022-01-06 10:40:57.728768,2022-01-06 10:40:57.762708,2022-01-06 10:40:57.763879,2022-01-06 10:40:57.826901,0,0
1-61d6b95c-5156fd5972f57541dc00d8e5,2022-01-06 10:41:48.961000,2022-01-06 10:41:48.984000,2022-01-06 10:41:48.994766,2022-01-06 10:41:48.995270,2022-01-06 10:41:48.996286,2022-01-06 10:41:49.028218,2022-01-06 10:41:50.255000,2022-01-06 10:41:50.331096,2022-01-06 10:41:50.332017,2022-01-06 10:41:50.350751,2022-01-06 10:41:50.377056,2022-01-06 10:41:50.378118,2022-01-06 10:41:50.403445,0,0
1-61d6b8d7-3487223d4c0f1e017462202c,2022-01-06 10:39:35.933000,2022-01-06 10:39:35.949000,2022-01-06 10:39:35.959595,2022-01-06 10:39:35.960214,2022-01-06 10:39:35.962231,2022-01-06 10:39:36.015511,2022-01-06 10:39:37.251000,2022-01-06 10:39:37.314895,2022-01-06 10:39:37.315919,2022-01-06 10:39:37.341258,2022-01-06 10:39:37.381748,2022-01-06 10:39:37.382918,2022-01-06 10:39:37.417788,0,0
1-61d6b97e-25e78a7c6f22e429e2f6d2ab,2022-01-06 10:42:23.142000,2022-01-06 10:42:23.160000,2022-01-06 10:42:23.169928,2022-01-06 10:42:23.170469,2022-01-06 10:42:23.171530,2022-01-06 10:42:23.245501,2022-01-06 10:42:24.377000,2022-01-06 10:42:24.441265,2022-01-06 10:42:24.442309,2022-01-06 10:42:24.460172,2022-01-06 10:42:24.485640,2022-01-06 10:42:24.486645,2022-01-06 10:42:24.521724,0,0
1-61d6b946-d3907ae07ba4f43f6c14340d,2022-01-06 10:41:27.207000,2022-01-06 10:41:27.223000,2022-01-06 10:41:27.233147,2022-01-06 10:41:27.233603,2022-01-06 10:41:27.234603,2022-01-06 10:41:27.297328,2022-01-06 10:41:28.046000,2022-01-06 10:41:28.103009,2022-01-06 10:41:28.103920,2022-01-06 10:41:28.122746,2022-01-06 10:41:28.147232,2022-01-06 10:41:28.148271,2022-01-06 10:41:28.173390,0,0
1-61d6b924-83a6c79d030e21a631a48821,2022-01-06 10:40:53.249000,2022-01-06 10:40:53.269000,2022-01-06 10:40:53.276529,2022-01-06 10:40:53.277142,2022-01-06 10:40:53.278122,2022-01-06 10:40:53.310573,2022-01-06 10:40:54.134000,2022-01-06 10:40:54.269449,2022-01-06 10:40:54.270623,2022-01-06 10:40:54.288776,2022-01-06 10:40:54.314361,2022-01-06 10:40:54.315567,2022-01-06 10:40:54.347056,0,0
1-61d6b981-2a1a10d0b40e6ddd33f8efeb,2022-01-06 10:42:26.143000,2022-01-06 10:42:26.160000,2022-01-06 10:42:26.171355,2022-01-06 10:42:26.172186,2022-01-06 10:42:26.173123,2022-01-06 10:42:26.345067,2022-01-06 10:42:27.406000,2022-01-06 10:42:27.480145,2022-01-06 10:42:27.481122,2022-01-06 10:42:27.498391,2022-01-06 10:42:27.523477,2022-01-06 10:42:27.524527,2022-01-06 10:42:27.551441,0,0
1-61d6b97f-1701774391a7c15d8c20efa6,2022-01-06 10:42:23.926000,2022-01-06 10:42:23.940000,2022-01-06 10:42:23.949496,2022-01-06 10:42:23.949977,2022-01-06 10:42:23.950992,2022-01-06 10:42:24.135333,2022-01-06 10:42:25.657000,2022-01-06 10:42:25.746286,2022-01-06 10:42:25.747291,2022-01-06 10:42:25.766912,2022-01-06 10:42:25.792716,2022-01-06 10:42:25.793725,2022-01-06 10:42:25.817913,0,0
1-61d6b93b-440fb4d26ac3728d679b73e6,2022-01-06 10:41:16.222000,2022-01-06 10:41:16.237000,2022-01-06 10:41:16.246585,2022-01-06 10:41:16.247108,2022-01-06 10:41:16.248083,2022-01-06 10:41:16.330354,2022-01-06 10:41:16.839000,2022-01-06 10:41:16.937460,2022-01-06 10:41:16.938521,2022-01-06 10:41:16.960341,2022-01-06 10:41:16.985943,2022-01-06 10:41:16.986953,2022-01-06 10:41:17.016029,0,0
1-61d6b9a5-7823c0b0b689ea63435ed9fd,2022-01-06 10:43:02.098000,2022-01-06 10:43:02.114000,2022-01-06 10:43:02.122489,2022-01-06 10:43:02.123168,2022-01-06 10:43:02.124200,2022-01-06 10:43:02.172837,2022-01-06 10:43:02.770000,2022-01-06 10:43:02.838612,2022-01-06 10:43:02.839526,2022-01-06 10:43:02.859319,2022-01-06 10:43:02.886166,2022-01-06 10:43:02.887166,2022-01-06 10:43:02.932312,0,0
1-61d6b9b9-86af55829940cfcf5b05284c,2022-01-06 10:43:22.074000,2022-01-06 10:43:22.088000,2022-01-06 10:43:22.099238,2022-01-06 10:43:22.099758,2022-01-06 10:43:22.100726,2022-01-06 10:43:22.171992,2022-01-06 10:43:23.003000,2022-01-06 10:43:23.070009,2022-01-06 10:43:23.070992,2022-01-06 10:43:23.093272,2022-01-06 10:43:23.118518,2022-01-06 10:43:23.119534,2022-01-06 10:43:23.144452,0,0
1-61d6b937-88f406f89053bdf95d7c39b9,2022-01-06 10:41:12.013000,2022-01-06 10:41:12.025000,2022-01-06 10:41:12.032205,2022-01-06 10:41:12.032673,2022-01-06 10:41:12.033651,2022-01-06 10:41:12.064843,2022-01-06 10:41:12.877000,2022-01-06 10:41:12.950511,2022-01-06 10:41:12.951626,2022-01-06 10:41:12.996143,2022-01-06 10:41:13.020986,2022-01-06 10:41:13.022182,2022-01-06 10:41:13.085515,0,0
1-61d6b984-5ccd3d23622555cb696e784b,2022-01-06 10:42:28.911000,2022-01-06 10:42:28.922000,2022-01-06 10:42:28.931388,2022-01-06 10:42:28.931941,2022-01-06 10:42:28.932868,2022-01-06 10:42:29.052820,2022-01-06 10:42:30.451000,2022-01-06 10:42:30.512078,2022-01-06 10:42:30.513010,2022-01-06 10:42:30.560294,2022-01-06 10:42:30.585090,2022-01-06 10:42:30.586102,2022-01-06 10:42:30.613169,0,0
1-61d6b8e7-b14e9f3f61a4144685993618,2022-01-06 10:39:52.091000,2022-01-06 10:39:52.110000,2022-01-06 10:39:52.119122,2022-01-06 10:39:52.119636,2022-01-06 10:39:52.120725,2022-01-06 10:39:52.205888,2022-01-06 10:39:53.178000,2022-01-06 10:39:53.245162,2022-01-06 10:39:53.246085,2022-01-06 10:39:53.270016,2022-01-06 10:39:53.294916,2022-01-06 10:39:53.295989,2022-01-06 10:39:53.351960,0,0
1-61d6b8f1-3dd30230920230375cc494c7,2022-01-06 10:40:02.317000,2022-01-06 10:40:02.333000,2022-01-06 10:40:02.343935,2022-01-06 10:40:02.344594,2022-01-06 10:40:02.345550,2022-01-06 10:40:02.572232,2022-01-06 10:40:03.548000,2022-01-06 10:40:03.622587,2022-01-06 10:40:03.623588,2022-01-06 10:40:03.656025,2022-01-06 10:40:03.680970,2022-01-06 10:40:03.682027,2022-01-06 10:40:03.713275,0,0
